model_key,valid_fold,mcc,micro_auprc,sensitivity,precision,micro_auroc,valid_mcc,best_threshold,hp_combination,finished_at,base_lr,max_lr,cycle_size,model_kwargs.lm_freeze_layer_count,pretrained_weight_path
esm-t33-gearnet-pretrained,2,0.3899,0.4512,0.3286,0.5349,0.8379,0.8166,-0.2,34,2024-09-25 19:38:50,0.0001,0.01,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.4311,0.3503,0.2857,0.7143,0.7123,0.7587,-3.2,35,2024-09-25 19:39:03,0.0001,0.01,6.0,31.0,empty
esm-t33-gearnet-pretrained,2,0.5068,0.4571,0.4,0.7,0.726,0.8379,-2.0,37,2024-09-25 19:39:15,0.0003,0.005,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.3374,0.3323,0.1857,0.6842,0.6905,0.6294,-2.8,38,2024-09-25 19:39:28,0.0003,0.005,4.0,30.0,empty
esm-t33-gearnet-pretrained,2,0.4511,0.4241,0.3143,0.7097,0.7359,0.7156,-3.2,40,2024-09-25 19:39:39,0.0003,0.005,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.3032,0.3236,0.2571,0.439,0.7463,0.5905,-2.2,41,2024-09-25 19:39:49,0.0003,0.005,4.0,31.0,empty
esm-t33-gearnet-pretrained,2,0.5511,0.518,0.3714,0.8667,0.6929,0.8899,0.0,43,2024-09-25 19:40:07,0.0003,0.005,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.5017,0.4926,0.3857,0.7105,0.8062,0.9068,0.2,44,2024-09-25 19:40:22,0.0003,0.005,6.0,30.0,empty
esm-t33-gearnet-pretrained,2,0.5221,0.5225,0.3143,0.9167,0.7661,0.8726,0.0,46,2024-09-25 19:40:39,0.0003,0.005,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.495,0.4566,0.2857,0.9091,0.766,0.8312,-0.2,47,2024-09-25 19:40:55,0.0003,0.005,6.0,31.0,empty
esm-t33-gearnet-pretrained,2,0.3549,0.3682,0.1714,0.8,0.7122,0.7208,-3.4,49,2024-09-25 19:41:07,0.0003,0.007,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.2939,0.2711,0.2571,0.4186,0.6907,0.5713,-0.6,50,2024-09-25 19:41:18,0.0003,0.007,4.0,30.0,empty
esm-t33-gearnet-pretrained,2,0.4597,0.3671,0.3143,0.7333,0.6879,0.7704,-1.2,52,2024-09-25 19:41:29,0.0003,0.007,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.4414,0.4468,0.3714,0.5909,0.7014,0.7993,-2.2,53,2024-09-25 19:41:41,0.0003,0.007,4.0,31.0,empty
esm-t33-gearnet-pretrained,2,0.5283,0.5201,0.3571,0.8333,0.7842,0.8583,-0.2,55,2024-09-25 19:41:57,0.0003,0.007,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.3904,0.4436,0.4286,0.4286,0.7604,0.8577,-0.8,56,2024-09-25 19:42:12,0.0003,0.007,6.0,30.0,empty
esm-t33-gearnet-pretrained,2,0.541,0.5104,0.3714,0.8387,0.7691,0.8875,-1.2,58,2024-09-25 19:42:27,0.0003,0.007,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.4802,0.4759,0.2571,0.9474,0.7974,0.8403,-0.8,59,2024-09-25 19:42:41,0.0003,0.007,6.0,31.0,empty
esm-t33-gearnet-pretrained,2,0.3392,0.3108,0.3714,0.3881,0.7531,0.716,-3.2,61,2024-09-25 19:42:53,0.0003,0.01,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.0783,0.1572,0.0857,0.1667,0.6862,0.4884,-2.4,62,2024-09-25 19:43:04,0.0003,0.01,4.0,30.0,empty
esm-t33-gearnet-pretrained,2,0.3839,0.3502,0.2571,0.6429,0.7262,0.6826,-1.4,64,2024-09-25 19:43:17,0.0003,0.01,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.1945,0.2034,0.1857,0.2955,0.7196,0.4458,-2.0,65,2024-09-25 19:43:28,0.0003,0.01,4.0,31.0,empty
esm-t33-gearnet-pretrained,2,0.3813,0.3943,0.4,0.4375,0.7725,0.7576,-0.8,67,2024-09-25 19:43:43,0.0003,0.01,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.5048,0.4752,0.3714,0.7429,0.725,0.8875,-1.8,68,2024-09-25 19:43:58,0.0003,0.01,6.0,30.0,empty
esm-t33-gearnet-pretrained,2,0.5344,0.482,0.4143,0.7436,0.7518,0.8945,-1.4,70,2024-09-25 19:44:14,0.0003,0.01,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.5439,0.4941,0.3857,0.8182,0.7692,0.8212,0.2,71,2024-09-25 19:44:28,0.0003,0.01,6.0,31.0,empty
esm-t33-gearnet-pretrained,3,0.5348,0.4929,0.3857,0.7941,0.7742,0.7356,-1.6,1,2024-09-25 19:44:40,0.0001,0.005,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.4286,0.3839,0.3,0.6774,0.7494,0.7063,-0.8,2,2024-09-25 19:44:51,0.0001,0.005,4.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.461,0.4397,0.4,0.5957,0.742,0.7733,-2.6,4,2024-09-25 19:45:03,0.0001,0.005,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.2299,0.287,0.4143,0.2117,0.7295,0.6296,-4.6,5,2024-09-25 19:45:14,0.0001,0.005,4.0,31.0,empty
esm-t33-gearnet-pretrained,3,0.3763,0.3846,0.2714,0.5938,0.757,0.7476,-2.8,7,2024-09-25 19:45:30,0.0001,0.005,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5192,0.5097,0.4143,0.7073,0.7847,0.7906,-1.4,8,2024-09-25 19:45:45,0.0001,0.005,6.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.526,0.4878,0.3857,0.7714,0.7125,0.8797,-3.0,10,2024-09-25 19:46:01,0.0001,0.005,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5782,0.5278,0.4571,0.7805,0.8071,0.821,-2.6,11,2024-09-25 19:46:15,0.0001,0.005,6.0,31.0,empty
esm-t33-gearnet-pretrained,3,0.0803,0.1129,0.0571,0.2105,0.6254,0.2173,-4.6,13,2024-09-25 19:46:28,0.0001,0.007,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.0264,0.0901,0.1,0.0854,0.62,0.2754,-2.6,14,2024-09-25 19:46:39,0.0001,0.007,4.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.3419,0.3393,0.1714,0.75,0.7628,0.5831,-1.4,16,2024-09-25 19:46:51,0.0001,0.007,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.1487,0.1713,0.0429,0.6,0.6794,0.3108,-0.8,17,2024-09-25 19:47:02,0.0001,0.007,4.0,31.0,empty
esm-t33-gearnet-pretrained,3,0.5294,0.5633,0.4429,0.6889,0.8275,0.8874,-0.6,19,2024-09-25 19:47:17,0.0001,0.007,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.4567,0.4072,0.3286,0.697,0.7667,0.7982,-3.0,20,2024-09-25 19:47:32,0.0001,0.007,6.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.5088,0.5167,0.3,0.913,0.7727,0.8407,-0.2,22,2024-09-25 19:47:48,0.0001,0.007,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5594,0.5346,0.4143,0.8056,0.8303,0.8507,-1.2,23,2024-09-25 19:48:02,0.0001,0.007,6.0,31.0,empty
esm-t33-gearnet-pretrained,3,0.17,0.1189,0.0429,0.75,0.5548,0.2743,-1.0,25,2024-09-25 19:48:15,0.0001,0.01,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.2894,0.2352,0.2,0.5,0.7077,0.4533,-0.6,26,2024-09-25 19:48:26,0.0001,0.01,4.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.2419,0.2471,0.1571,0.4583,0.6903,0.4296,-4.4,28,2024-09-25 19:48:39,0.0001,0.01,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.3441,0.3484,0.2286,0.5926,0.734,0.6116,-0.4,29,2024-09-25 19:48:49,0.0001,0.01,4.0,31.0,empty
esm-t33-gearnet-pretrained,3,0.4436,0.4758,0.4286,0.5263,0.7892,0.8436,-2.0,31,2024-09-25 19:49:05,0.0001,0.01,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5493,0.5128,0.3571,0.8929,0.7959,0.8701,0.4,32,2024-09-25 19:49:20,0.0001,0.01,6.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.586,0.5176,0.4,0.9032,0.7527,0.8604,-0.2,34,2024-09-25 19:49:36,0.0001,0.01,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.4688,0.4449,0.3143,0.7586,0.745,0.7835,-1.6,35,2024-09-25 19:49:50,0.0001,0.01,6.0,31.0,empty
esm-t33-gearnet-pretrained,3,0.5535,0.5429,0.3857,0.8438,0.7927,0.7914,-4.0,37,2024-09-25 19:50:02,0.0003,0.005,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.4567,0.4604,0.3286,0.697,0.8084,0.672,-3.6,38,2024-09-25 19:50:13,0.0003,0.005,4.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.3988,0.4326,0.3714,0.5,0.7363,0.6988,-3.8,40,2024-09-25 19:50:25,0.0003,0.005,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.1638,0.137,0.0286,1.0,0.5447,0.3683,-0.2,41,2024-09-25 19:50:36,0.0003,0.005,4.0,31.0,empty
esm-t33-gearnet-pretrained,3,0.5703,0.5297,0.4571,0.7619,0.7134,0.7631,-3.8,43,2024-09-25 19:50:51,0.0003,0.005,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.439,0.457,0.4,0.549,0.777,0.833,-1.0,44,2024-09-25 19:51:05,0.0003,0.005,6.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.5756,0.5343,0.4,0.875,0.7379,0.9048,-0.6,46,2024-09-25 19:51:20,0.0003,0.005,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5313,0.4812,0.3714,0.8125,0.7778,0.8694,-1.4,47,2024-09-25 19:51:35,0.0003,0.005,6.0,31.0,empty
esm-t33-gearnet-pretrained,3,0.4163,0.3982,0.2714,0.7037,0.738,0.7238,-1.6,49,2024-09-25 19:51:47,0.0003,0.007,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.3326,0.3807,0.3714,0.3768,0.7549,0.6832,-3.0,50,2024-09-25 19:51:59,0.0003,0.007,4.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.5439,0.5129,0.3857,0.8182,0.7701,0.834,-1.2,52,2024-09-25 19:52:11,0.0003,0.007,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.4624,0.4259,0.3429,0.6857,0.7593,0.7198,-0.2,53,2024-09-25 19:52:21,0.0003,0.007,4.0,31.0,empty
esm-t33-gearnet-pretrained,3,0.4567,0.4443,0.2714,0.8261,0.7425,0.821,-3.0,55,2024-09-25 19:52:37,0.0003,0.007,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.4603,0.4484,0.3714,0.6341,0.7512,0.8206,-3.4,56,2024-09-25 19:52:50,0.0003,0.007,6.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.5545,0.5357,0.4286,0.7692,0.8108,0.8507,-0.6,58,2024-09-25 19:53:06,0.0003,0.007,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5509,0.5435,0.4429,0.7381,0.78,0.8674,0.0,59,2024-09-25 19:53:20,0.0003,0.007,6.0,31.0,empty
esm-t33-gearnet-pretrained,3,0.3549,0.3432,0.1714,0.8,0.6863,0.6093,-0.8,61,2024-09-25 19:53:33,0.0003,0.01,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.4456,0.3879,0.3,0.7241,0.7223,0.7667,-0.2,62,2024-09-25 19:53:44,0.0003,0.01,4.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.4918,0.4963,0.4143,0.6444,0.7723,0.7876,-1.2,64,2024-09-25 19:53:56,0.0003,0.01,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.2981,0.281,0.3714,0.321,0.7471,0.6284,-2.8,65,2024-09-25 19:54:07,0.0003,0.01,4.0,31.0,empty
esm-t33-gearnet-pretrained,3,0.4918,0.4271,0.3571,0.7353,0.7726,0.8674,-0.6,67,2024-09-25 19:54:22,0.0003,0.01,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.4338,0.438,0.3429,0.6154,0.786,0.8953,-2.2,68,2024-09-25 19:54:38,0.0003,0.01,6.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.5563,0.5253,0.4,0.8235,0.7827,0.8843,-0.4,70,2024-09-25 19:54:55,0.0003,0.01,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5385,0.5262,0.4,0.7778,0.8066,0.8604,-1.8,71,2024-09-25 19:55:09,0.0003,0.01,6.0,31.0,empty
esm-t33-gearnet-pretrained,4,0.4567,0.4404,0.3286,0.697,0.7207,0.6247,-1.6,1,2024-09-25 19:55:22,0.0001,0.005,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.1082,0.1926,0.0286,0.5,0.7188,0.2047,0.6,2,2024-09-25 19:55:33,0.0001,0.005,4.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.4921,0.4713,0.3286,0.7931,0.7621,0.6716,-1.2,4,2024-09-25 19:55:46,0.0001,0.005,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.2618,0.3125,0.2143,0.4054,0.7696,0.3902,-0.2,5,2024-09-25 19:55:59,0.0001,0.005,4.0,31.0,empty
esm-t33-gearnet-pretrained,4,0.6425,0.5785,0.4286,1.0,0.7836,0.6935,-1.0,7,2024-09-25 19:56:15,0.0001,0.005,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.5385,0.5034,0.3571,0.8621,0.7756,0.6726,-0.4,8,2024-09-25 19:56:29,0.0001,0.005,6.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.5714,0.5531,0.4286,0.8108,0.7675,0.6744,-1.8,10,2024-09-25 19:56:44,0.0001,0.005,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.5863,0.5596,0.4571,0.8,0.8225,0.6363,-0.4,11,2024-09-25 19:56:59,0.0001,0.005,6.0,31.0,empty
esm-t33-gearnet-pretrained,4,0.1554,0.1883,0.0857,0.375,0.6406,0.4008,-3.8,13,2024-09-25 19:57:10,0.0001,0.007,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.2007,0.1159,0.0429,1.0,0.4872,0.2129,1.4,14,2024-09-25 19:57:21,0.0001,0.007,4.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.4457,0.4071,0.2714,0.7917,0.7107,0.5552,-0.6,16,2024-09-25 19:57:33,0.0001,0.007,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.407,0.3448,0.2143,0.8333,0.7625,0.468,1.4,17,2024-09-25 19:57:44,0.0001,0.007,4.0,31.0,empty
esm-t33-gearnet-pretrained,4,0.5125,0.5304,0.3286,0.8519,0.7589,0.7039,-1.4,19,2024-09-25 19:57:59,0.0001,0.007,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.4543,0.4684,0.3857,0.6,0.7741,0.63,-0.6,20,2024-09-25 19:58:14,0.0001,0.007,6.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.6012,0.5271,0.4429,0.8611,0.7546,0.7204,-3.6,22,2024-09-25 19:58:30,0.0001,0.007,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.6199,0.5694,0.4286,0.9375,0.7976,0.6935,0.2,23,2024-09-25 19:58:45,0.0001,0.007,6.0,31.0,empty
esm-t33-gearnet-pretrained,4,0.5563,0.4954,0.4,0.8235,0.7729,0.5858,0.6,25,2024-09-25 19:58:57,0.0001,0.01,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.1263,0.1329,0.2571,0.1513,0.664,0.1806,-2.4,26,2024-09-25 19:59:07,0.0001,0.01,4.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.4266,0.4212,0.2429,0.8095,0.7169,0.5845,-0.6,28,2024-09-25 19:59:20,0.0001,0.01,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.0947,0.1199,0.1857,0.1383,0.6408,0.0673,-2.2,29,2024-09-25 19:59:31,0.0001,0.01,4.0,31.0,empty
esm-t33-gearnet-pretrained,4,0.4855,0.4838,0.4143,0.6304,0.7904,0.6686,-2.4,31,2024-09-25 19:59:46,0.0001,0.01,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.4967,0.4796,0.3,0.875,0.7848,0.6316,0.0,32,2024-09-25 20:00:01,0.0001,0.01,6.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.5725,0.5546,0.3571,0.9615,0.7604,0.6484,-1.6,34,2024-09-25 20:00:17,0.0001,0.01,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.4712,0.4871,0.2857,0.8333,0.7615,0.6414,0.0,35,2024-09-25 20:00:32,0.0001,0.01,6.0,31.0,empty
esm-t33-gearnet-pretrained,4,0.5948,0.5736,0.4571,0.8205,0.8213,0.5984,-0.2,37,2024-09-25 20:00:44,0.0003,0.005,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.1624,0.1836,0.0857,0.4,0.6374,0.2558,-1.6,38,2024-09-25 20:00:55,0.0003,0.005,4.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.5746,0.5365,0.4429,0.7949,0.7276,0.6149,-1.2,40,2024-09-25 20:01:06,0.0003,0.005,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.4264,0.4787,0.3857,0.54,0.8017,0.5819,-1.2,41,2024-09-25 20:01:17,0.0003,0.005,4.0,31.0,empty
esm-t33-gearnet-pretrained,4,0.635,0.5412,0.4857,0.8718,0.7287,0.6744,-3.0,43,2024-09-25 20:01:34,0.0003,0.005,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.541,0.5225,0.3714,0.8387,0.7936,0.5566,-0.8,44,2024-09-25 20:01:49,0.0003,0.005,6.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.5535,0.5168,0.3857,0.8438,0.7241,0.7066,-2.0,46,2024-09-25 20:02:04,0.0003,0.005,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.4826,0.4933,0.3286,0.7667,0.8244,0.6484,-1.2,47,2024-09-25 20:02:19,0.0003,0.005,6.0,31.0,empty
esm-t33-gearnet-pretrained,4,0.592,0.5579,0.4429,0.8378,0.7734,0.6168,0.4,49,2024-09-25 20:02:31,0.0003,0.007,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.1881,0.2929,0.0857,0.5,0.7797,0.2738,0.4,50,2024-09-25 20:02:42,0.0003,0.007,4.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.5481,0.4912,0.3429,0.9231,0.7112,0.6364,-1.6,52,2024-09-25 20:02:54,0.0003,0.007,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.2659,0.2605,0.1,0.7778,0.7315,0.343,0.0,53,2024-09-25 20:03:04,0.0003,0.007,4.0,31.0,empty
esm-t33-gearnet-pretrained,4,0.5313,0.5416,0.3714,0.8125,0.8004,0.663,-4.6,55,2024-09-25 20:03:21,0.0003,0.007,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.4853,0.4646,0.3,0.84,0.7905,0.5884,-1.0,56,2024-09-25 20:03:36,0.0003,0.007,6.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.6203,0.5506,0.5,0.814,0.7439,0.6898,-4.4,58,2024-09-25 20:03:52,0.0003,0.007,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.4735,0.4579,0.3286,0.7419,0.7864,0.6065,-2.6,59,2024-09-25 20:04:06,0.0003,0.007,6.0,31.0,empty
esm-t33-gearnet-pretrained,4,0.5714,0.545,0.4286,0.8108,0.7945,0.5819,1.4,61,2024-09-25 20:04:18,0.0003,0.01,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.1326,0.1615,0.0429,0.5,0.6799,0.2509,0.2,62,2024-09-25 20:04:30,0.0003,0.01,4.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.5617,0.5152,0.3714,0.8966,0.7712,0.6582,0.0,64,2024-09-25 20:04:42,0.0003,0.01,4.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.4712,0.4483,0.2857,0.8333,0.7732,0.4338,0.6,65,2024-09-25 20:04:53,0.0003,0.01,4.0,31.0,empty
esm-t33-gearnet-pretrained,4,0.5283,0.5106,0.3571,0.8333,0.7922,0.6136,-0.4,67,2024-09-25 20:05:09,0.0003,0.01,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.4339,0.44,0.3286,0.6389,0.8086,0.6889,-3.0,68,2024-09-25 20:05:24,0.0003,0.01,6.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.5803,0.527,0.4286,0.8333,0.7817,0.547,-4.0,70,2024-09-25 20:05:39,0.0003,0.01,6.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.4338,0.4779,0.4,0.5385,0.7968,0.5739,-1.0,71,2024-09-25 20:05:54,0.0003,0.01,6.0,31.0,empty
esm-t33-gearnet-pretrained,0,0.5978,0.5426,0.4714,0.8049,0.7518,0.7283,-1.6,13,2024-09-27 14:06:04,0.0001,0.005,10.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,0,0.5635,0.5382,0.3857,0.871,0.8149,0.7155,-0.6,14,2024-09-27 14:06:26,0.0001,0.005,10.0,30.0,empty
esm-t33-gearnet-pretrained,0,0.5782,0.5122,0.4571,0.7805,0.7102,0.7471,-2.2,16,2024-09-27 14:06:47,0.0001,0.005,10.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,0,0.5756,0.5621,0.4,0.875,0.7942,0.7617,0.4,17,2024-09-27 14:07:09,0.0001,0.005,10.0,31.0,empty
esm-t33-gearnet-pretrained,0,0.5628,0.5357,0.4286,0.7895,0.7796,0.7422,-3.2,31,2024-09-27 14:07:31,0.0001,0.007,10.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,0,0.481,0.4082,0.2714,0.9048,0.7402,0.7801,-0.8,32,2024-09-27 14:07:51,0.0001,0.007,10.0,30.0,empty
esm-t33-gearnet-pretrained,0,0.592,0.5397,0.4429,0.8378,0.7887,0.7549,-2.8,34,2024-09-27 14:08:12,0.0001,0.007,10.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,0,0.5133,0.4897,0.3714,0.7647,0.7439,0.7325,-4.6,35,2024-09-27 14:08:35,0.0001,0.007,10.0,31.0,empty
esm-t33-gearnet-pretrained,0,0.5216,0.5154,0.3,0.9545,0.7894,0.7493,-1.2,49,2024-09-27 14:08:57,0.0001,0.01,10.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,0,0.4836,0.4721,0.3571,0.7143,0.7954,0.7216,-3.0,50,2024-09-27 14:09:20,0.0001,0.01,10.0,30.0,empty
esm-t33-gearnet-pretrained,0,0.5221,0.4665,0.3143,0.9167,0.7452,0.7648,-1.2,52,2024-09-27 14:09:42,0.0001,0.01,10.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,0,0.4665,0.4972,0.2571,0.9,0.811,0.7665,0.8,53,2024-09-27 14:10:01,0.0001,0.01,10.0,31.0,empty
esm-t33-gearnet-pretrained,0,0.5858,0.5595,0.4857,0.7556,0.7911,0.7507,-2.6,67,2024-09-27 14:10:22,0.0003,0.005,10.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,0,0.5385,0.5127,0.4,0.7778,0.8276,0.7464,-2.4,68,2024-09-27 14:10:45,0.0003,0.005,10.0,30.0,empty
esm-t33-gearnet-pretrained,0,0.5256,0.4946,0.3429,0.8571,0.7471,0.7309,-1.8,70,2024-09-27 14:11:06,0.0003,0.005,10.0,31.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,0,0.5313,0.5049,0.3714,0.8125,0.7716,0.7602,-1.6,71,2024-09-27 14:11:24,0.0003,0.005,10.0,31.0,empty
esm-t33-gearnet-pretrained,0,0.5635,0.5509,0.3857,0.871,0.8052,0.7679,-0.2,85,2024-09-27 14:11:45,0.0003,0.007,10.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,0,0.5125,0.456,0.3286,0.8519,0.7466,0.7205,0.6,86,2024-09-27 14:12:04,0.0003,0.007,10.0,30.0,empty
